date,effort_catch
2028-12-31,2.673767e-07
2029-01-31,2.783379e-07
2029-02-28,2.9486995e-07
2029-03-31,3.085867e-07
2029-04-30,3.1045005e-07
2029-05-31,3.0806513e-07
2029-06-30,3.002257e-07
2029-07-31,2.897075e-07
2029-08-31,2.879004e-07
2029-09-30,2.8874425e-07
2029-10-31,2.8369146e-07
2029-11-30,2.7442988e-07
2029-12-31,2.6226803e-07
2030-01-31,2.7347355e-07
2030-02-28,3.0670793e-07
2030-03-31,3.2192577e-07
2030-04-30,3.171994e-07
2030-05-31,3.0904312e-07
2030-06-30,3.001933e-07
2030-07-31,2.8970484e-07
2030-08-31,2.8854816e-07
2030-09-30,2.8949245e-07
2030-10-31,2.8864295e-07
2030-11-30,2.7737212e-07
2030-12-31,2.7236666e-07
2031-01-31,2.8217087e-07
2031-02-28,3.1240037e-07
2031-03-31,3.319107e-07
2031-04-30,3.185963e-07
2031-05-31,3.113351e-07
2031-06-30,2.9986052e-07
2031-07-31,2.9057102e-07
2031-08-31,2.90025e-07
2031-09-30,2.940856e-07
2031-10-31,2.9586363e-07
2031-11-30,2.8128247e-07
2031-12-31,2.681992e-07
2032-01-31,2.8142563e-07
2032-02-29,2.955756e-07
2032-03-31,3.20072e-07
2032-04-30,3.1838806e-07
2032-05-31,3.0265463e-07
2032-06-30,2.9472497e-07
2032-07-31,2.8846517e-07
2032-08-31,2.9134293e-07
2032-09-30,2.9502903e-07
2032-10-31,2.9648e-07
2032-11-30,2.839951e-07
2032-12-31,2.6435936e-07
2033-01-31,2.7040255e-07
2033-02-28,2.8638866e-07
2033-03-31,2.920029e-07
2033-04-30,2.9900042e-07
2033-05-31,3.0148917e-07
2033-06-30,2.9657699e-07
2033-07-31,2.8841544e-07
2033-08-31,2.899043e-07
2033-09-30,2.9489348e-07
2033-10-31,2.9178065e-07
2033-11-30,2.763842e-07
2033-12-31,2.64346e-07
2034-01-31,2.8285555e-07
2034-02-28,3.1299615e-07
2034-03-31,3.3087477e-07
2034-04-30,3.1329782e-07
2034-05-31,3.0627277e-07
2034-06-30,2.9890498e-07
2034-07-31,2.8990127e-07
2034-08-31,2.8896469e-07
2034-09-30,2.8975555e-07
2034-10-31,2.8311604e-07
2034-11-30,2.7417303e-07
2034-12-31,2.757226e-07
2035-01-31,2.8760368e-07
2035-02-28,3.185273e-07
2035-03-31,3.3715088e-07
2035-04-30,3.2310982e-07
2035-05-31,3.048919e-07
2035-06-30,2.972357e-07
2035-07-31,2.8891952e-07
2035-08-31,2.894224e-07
2035-09-30,2.912011e-07
2035-10-31,2.8456927e-07
2035-11-30,2.7775948e-07
2035-12-31,2.7119697e-07
2036-01-31,2.7854543e-07
2036-02-29,2.933586e-07
2036-03-31,3.2013554e-07
2036-04-30,3.159278e-07
2036-05-31,3.1095362e-07
2036-06-30,2.9914693e-07
2036-07-31,2.9060269e-07
2036-08-31,2.8963572e-07
2036-09-30,2.9639003e-07
2036-10-31,2.914663e-07
2036-11-30,2.7837933e-07
2036-12-31,2.658541e-07
2037-01-31,2.7521693e-07
2037-02-28,2.9725783e-07
2037-03-31,3.2146292e-07
2037-04-30,3.104462e-07
2037-05-31,3.0162295e-07
2037-06-30,2.9358242e-07
2037-07-31,2.8910415e-07
2037-08-31,2.91063e-07
2037-09-30,2.915958e-07
2037-10-31,2.8941562e-07
2037-11-30,2.800908e-07
2037-12-31,2.7033732e-07
2038-01-31,2.7217928e-07
2038-02-28,2.8883028e-07
2038-03-31,3.1088712e-07
2038-04-30,3.1320474e-07
2038-05-31,3.0723714e-07
2038-06-30,2.970421e-07
2038-07-31,2.8979005e-07
2038-08-31,2.8922136e-07
2038-09-30,2.9122737e-07
2038-10-31,2.9384557e-07
2038-11-30,2.7873472e-07
2038-12-31,2.6794024e-07
2039-01-31,2.7043507e-07
2039-02-28,2.9227465e-07
2039-03-31,3.036755e-07
2039-04-30,3.105976e-07
2039-05-31,3.010562e-07
2039-06-30,2.9239e-07
2039-07-31,2.889331e-07
2039-08-31,2.9071055e-07
2039-09-30,2.9582074e-07
2039-10-31,2.906958e-07
2039-11-30,2.8075274e-07
2039-12-31,2.6978697e-07
2040-01-31,2.8411418e-07
2040-02-29,3.059496e-07
2040-03-31,3.1145962e-07
2040-04-30,3.0527303e-07
2040-05-31,3.0295178e-07
2040-06-30,2.9858643e-07
2040-07-31,2.895112e-07
2040-08-31,2.9033282e-07
2040-09-30,2.9334868e-07
2040-10-31,2.9190062e-07
2040-11-30,2.8079552e-07
2040-12-31,2.6831688e-07
2041-01-31,2.8350584e-07
2041-02-28,3.0350247e-07
2041-03-31,3.1519542e-07
2041-04-30,3.1105247e-07
2041-05-31,3.0466396e-07
2041-06-30,2.9398802e-07
2041-07-31,2.8954298e-07
2041-08-31,2.8989524e-07
2041-09-30,2.94854e-07
2041-10-31,2.9358046e-07
2041-11-30,2.829469e-07
2041-12-31,2.7132245e-07
2042-01-31,2.7522987e-07
2042-02-28,2.8626513e-07
2042-03-31,3.0619324e-07
2042-04-30,3.0146097e-07
2042-05-31,2.915322e-07
2042-06-30,2.9071228e-07
2042-07-31,2.8807307e-07
2042-08-31,2.9301344e-07
2042-09-30,3.000367e-07
2042-10-31,3.0086076e-07
2042-11-30,2.8795088e-07
2042-12-31,2.7187937e-07
2043-01-31,2.6931048e-07
2043-02-28,2.8618155e-07
2043-03-31,2.9852623e-07
2043-04-30,2.9758158e-07
2043-05-31,2.9599568e-07
2043-06-30,2.928282e-07
2043-07-31,2.8898037e-07
2043-08-31,2.9371455e-07
2043-09-30,2.9999896e-07
2043-10-31,2.9754696e-07
2043-11-30,2.8723622e-07
2043-12-31,2.695246e-07
2044-01-31,2.7092707e-07
2044-02-29,2.8749994e-07
2044-03-31,3.096012e-07
2044-04-30,2.9648052e-07
2044-05-31,2.93503e-07
2044-06-30,2.890952e-07
2044-07-31,2.8835075e-07
2044-08-31,2.9768813e-07
2044-09-30,3.0654948e-07
2044-10-31,3.052614e-07
2044-11-30,2.8592947e-07
2044-12-31,2.6733125e-07
2045-01-31,2.706795e-07
2045-02-28,2.793174e-07
2045-03-31,2.9855718e-07
2045-04-30,2.9788012e-07
2045-05-31,2.9836693e-07
2045-06-30,2.9410407e-07
2045-07-31,2.8918384e-07
2045-08-31,2.887397e-07
2045-09-30,2.8970572e-07
2045-10-31,2.8666608e-07
2045-11-30,2.7665837e-07
2045-12-31,2.68427e-07
2046-01-31,2.7647212e-07
2046-02-28,3.1521353e-07
2046-03-31,3.2004195e-07
2046-04-30,3.1922255e-07
2046-05-31,3.076081e-07
2046-06-30,2.954312e-07
2046-07-31,2.894108e-07
2046-08-31,2.903824e-07
2046-09-30,2.9219785e-07
2046-10-31,2.8860924e-07
2046-11-30,2.7956395e-07
2046-12-31,2.6874312e-07
2047-01-31,2.8130677e-07
2047-02-28,3.092339e-07
2047-03-31,3.252086e-07
2047-04-30,3.2019213e-07
2047-05-31,3.179499e-07
2047-06-30,3.040923e-07
2047-07-31,2.9166753e-07
2047-08-31,2.9094903e-07
2047-09-30,2.914199e-07
2047-10-31,2.906454e-07
2047-11-30,2.8132933e-07
2047-12-31,2.7246585e-07
2048-01-31,2.7917312e-07
2048-02-29,3.17137e-07
2048-03-31,3.2160395e-07
2048-04-30,3.1176273e-07
2048-05-31,3.0293944e-07
2048-06-30,2.939887e-07
2048-07-31,2.8924666e-07
2048-08-31,2.9268992e-07
2048-09-30,2.989215e-07
2048-10-31,2.957942e-07
2048-11-30,2.8183987e-07
2048-12-31,2.653712e-07
2049-01-31,2.8106916e-07
2049-02-28,2.9506444e-07
2049-03-31,3.0809963e-07
2049-04-30,3.1366366e-07
2049-05-31,2.9900212e-07
2049-06-30,2.8890383e-07
2049-07-31,2.8761824e-07
2049-08-31,2.9178113e-07
2049-09-30,2.9489604e-07
2049-10-31,2.9666987e-07
2049-11-30,2.819483e-07
2049-12-31,2.650947e-07
2050-01-31,2.6732133e-07
2050-02-28,2.8955006e-07
2050-03-31,3.1046656e-07
2050-04-30,3.1034546e-07
2050-05-31,2.966314e-07
2050-06-30,2.9293383e-07
2050-07-31,2.8848078e-07
2050-08-31,2.914731e-07
2050-09-30,2.907771e-07
2050-10-31,2.904014e-07
2050-11-30,2.7992934e-07
2050-12-31,2.6921992e-07
2051-01-31,2.8300622e-07
2051-02-28,2.9176422e-07
2051-03-31,2.968216e-07
2051-04-30,2.9740588e-07
2051-05-31,2.9418575e-07
2051-06-30,2.8923688e-07
2051-07-31,2.8909295e-07
2051-08-31,2.948074e-07
2051-09-30,3.079966e-07
2051-10-31,2.9812344e-07
2051-11-30,2.8294693e-07
2051-12-31,2.6538206e-07
2052-01-31,2.725594e-07
2052-02-29,3.0435288e-07
2052-03-31,3.0416948e-07
2052-04-30,2.9391933e-07
2052-05-31,2.952391e-07
2052-06-30,2.9055352e-07
2052-07-31,2.896331e-07
2052-08-31,2.942831e-07
2052-09-30,3.0481254e-07
2052-10-31,2.994913e-07
2052-11-30,2.8527572e-07
2052-12-31,2.6931045e-07
2053-01-31,2.6780648e-07
2053-02-28,2.9311371e-07
2053-03-31,2.9939713e-07
2053-04-30,2.9957613e-07
2053-05-31,2.9468376e-07
2053-06-30,2.9037173e-07
2053-07-31,2.8873896e-07
2053-08-31,2.9488285e-07
2053-09-30,3.0086733e-07
2053-10-31,2.9880871e-07
2053-11-30,2.8321088e-07
2053-12-31,2.7044257e-07
2054-01-31,2.7103383e-07
2054-02-28,2.9653202e-07
2054-03-31,3.0347633e-07
2054-04-30,2.934722e-07
2054-05-31,2.8805917e-07
2054-06-30,2.8847643e-07
2054-07-31,2.8954466e-07
2054-08-31,2.985186e-07
2054-09-30,3.0650298e-07
2054-10-31,3.0658134e-07
2054-11-30,2.988715e-07
2054-12-31,2.752539e-07
2055-01-31,2.7408916e-07
2055-02-28,2.8480056e-07
2055-03-31,2.953734e-07
2055-04-30,2.9438522e-07
2055-05-31,2.8981069e-07
2055-06-30,2.8784163e-07
2055-07-31,2.8904813e-07
2055-08-31,3.019757e-07
2055-09-30,3.1074106e-07
2055-10-31,3.0212996e-07
2055-11-30,2.927444e-07
2055-12-31,2.7328892e-07
2056-01-31,2.7011112e-07
2056-02-29,2.9720334e-07
2056-03-31,3.0908214e-07
2056-04-30,3.0113986e-07
2056-05-31,2.9544375e-07
2056-06-30,2.9061195e-07
2056-07-31,2.8941173e-07
2056-08-31,2.95454e-07
2056-09-30,3.0240838e-07
2056-10-31,3.0357637e-07
2056-11-30,2.864456e-07
2056-12-31,2.7099236e-07
2057-01-31,2.7624478e-07
2057-02-28,2.9846262e-07
2057-03-31,3.0224908e-07
2057-04-30,3.0343256e-07
2057-05-31,2.955442e-07
2057-06-30,2.9139724e-07
2057-07-31,2.8991673e-07
2057-08-31,2.965328e-07
2057-09-30,3.076305e-07
2057-10-31,3.0513903e-07
2057-11-30,2.893259e-07
2057-12-31,2.722207e-07
2058-01-31,2.7337433e-07
2058-02-28,3.011168e-07
2058-03-31,3.1103255e-07
2058-04-30,3.0422203e-07
2058-05-31,2.960888e-07
2058-06-30,2.906946e-07
2058-07-31,2.8899447e-07
2058-08-31,2.9534462e-07
2058-09-30,3.0647547e-07
2058-10-31,3.011058e-07
2058-11-30,2.9358665e-07
2058-12-31,2.7069856e-07
2059-01-31,2.7179675e-07
2059-02-28,2.9757666e-07
2059-03-31,3.120073e-07
2059-04-30,3.1434146e-07
2059-05-31,2.9822132e-07
2059-06-30,2.9102992e-07
2059-07-31,2.881426e-07
2059-08-31,2.951805e-07
2059-09-30,2.9672168e-07
2059-10-31,2.943117e-07
2059-11-30,2.8307474e-07
2059-12-31,2.6693638e-07
2060-01-31,2.6530833e-07
2060-02-29,2.8756025e-07
2060-03-31,3.0236433e-07
2060-04-30,3.048573e-07
2060-05-31,2.9332693e-07
2060-06-30,2.8778348e-07
2060-07-31,2.89904e-07
2060-08-31,2.9899113e-07
2060-09-30,3.0902447e-07
2060-10-31,3.0428595e-07
2060-11-30,2.9395343e-07
2060-12-31,2.7114243e-07
2061-01-31,2.7681907e-07
2061-02-28,2.9116248e-07
2061-03-31,2.9882295e-07
2061-04-30,2.9721588e-07
2061-05-31,2.9214473e-07
2061-06-30,2.8887808e-07
2061-07-31,2.8964772e-07
2061-08-31,3.0092625e-07
2061-09-30,3.1210044e-07
2061-10-31,3.156114e-07
2061-11-30,2.9666722e-07
2061-12-31,2.6863083e-07
2062-01-31,2.6810167e-07
2062-02-28,2.919449e-07
2062-03-31,3.0440407e-07
2062-04-30,2.9670915e-07
2062-05-31,2.9171778e-07
2062-06-30,2.8872824e-07
2062-07-31,2.887498e-07
2062-08-31,2.9828436e-07
2062-09-30,3.0481698e-07
2062-10-31,3.037938e-07
2062-11-30,2.9108898e-07
2062-12-31,2.7246935e-07
2063-01-31,2.7568748e-07
2063-02-28,2.9675246e-07
2063-03-31,2.979682e-07
2063-04-30,2.9472142e-07
2063-05-31,2.9330502e-07
2063-06-30,2.899611e-07
2063-07-31,2.9039396e-07
2063-08-31,2.9859427e-07
2063-09-30,3.1048054e-07
2063-10-31,3.0903377e-07
2063-11-30,2.9917186e-07
2063-12-31,2.7622812e-07
2064-01-31,2.7455664e-07
2064-02-29,2.937182e-07
2064-03-31,3.082753e-07
2064-04-30,3.031025e-07
2064-05-31,2.9239408e-07
2064-06-30,2.8932863e-07
2064-07-31,2.9079592e-07
2064-08-31,3.0282516e-07
2064-09-30,3.185377e-07
2064-10-31,3.1753086e-07
2064-11-30,3.0045425e-07
2064-12-31,2.7495145e-07
2065-01-31,2.6857313e-07
2065-02-28,2.7897227e-07
2065-03-31,2.9160887e-07
2065-04-30,2.9722295e-07
2065-05-31,2.8977362e-07
2065-06-30,2.8960983e-07
2065-07-31,2.8948332e-07
2065-08-31,2.9882906e-07
2065-09-30,3.0627058e-07
2065-10-31,3.1178206e-07
2065-11-30,2.9285806e-07
2065-12-31,2.7243118e-07
2066-01-31,2.6775206e-07
2066-02-28,2.8146277e-07
2066-03-31,2.9687357e-07
2066-04-30,2.9681138e-07
2066-05-31,2.9430453e-07
2066-06-30,2.8941525e-07
2066-07-31,2.9232132e-07
2066-08-31,3.0248933e-07
2066-09-30,3.1653892e-07
2066-10-31,3.0923758e-07
2066-11-30,2.9469138e-07
2066-12-31,2.7457799e-07
2067-01-31,2.7329088e-07
2067-02-28,2.880129e-07
2067-03-31,3.1616014e-07
2067-04-30,3.1035526e-07
2067-05-31,2.9605076e-07
2067-06-30,2.9238032e-07
2067-07-31,2.8889772e-07
2067-08-31,2.957977e-07
2067-09-30,3.0411104e-07
2067-10-31,3.0760756e-07
2067-11-30,2.996847e-07
2067-12-31,2.7946558e-07
2068-01-31,2.721282e-07
2068-02-29,2.9256177e-07
2068-03-31,3.007178e-07
2068-04-30,2.9894036e-07
2068-05-31,2.894318e-07
2068-06-30,2.8941264e-07
2068-07-31,2.912985e-07
2068-08-31,3.0038038e-07
2068-09-30,3.123739e-07
2068-10-31,3.153883e-07
2068-11-30,2.9824105e-07
2068-12-31,2.756818e-07
2069-01-31,2.715014e-07
2069-02-28,2.8785288e-07
2069-03-31,2.9978278e-07
2069-04-30,3.011639e-07
2069-05-31,2.9110706e-07
2069-06-30,2.8833267e-07
2069-07-31,2.9057026e-07
2069-08-31,3.0117377e-07
2069-09-30,3.132828e-07
2069-10-31,3.2068928e-07
2069-11-30,3.0447438e-07
2069-12-31,2.8376346e-07
2070-01-31,2.7230897e-07
2070-02-28,2.8291976e-07
2070-03-31,2.973832e-07
2070-04-30,2.9458513e-07
2070-05-31,2.8812804e-07
2070-06-30,2.8878912e-07
2070-07-31,2.925148e-07
2070-08-31,3.028937e-07
2070-09-30,3.159512e-07
2070-10-31,3.195996e-07
2070-11-30,3.0303792e-07
2070-12-31,2.7619257e-07
2071-01-31,2.7028034e-07
2071-02-28,2.8672625e-07
2071-03-31,3.031702e-07
2071-04-30,3.0221307e-07
2071-05-31,2.964382e-07
2071-06-30,2.89999e-07
2071-07-31,2.8949842e-07
2071-08-31,3.0046084e-07
2071-09-30,3.095029e-07
2071-10-31,3.0795243e-07
2071-11-30,2.9349403e-07
2071-12-31,2.7307453e-07
2072-01-31,2.7212562e-07
2072-02-29,2.884549e-07
2072-03-31,3.059232e-07
2072-04-30,3.0335408e-07
2072-05-31,2.9369863e-07
2072-06-30,2.903931e-07
2072-07-31,2.8961935e-07
2072-08-31,2.9930098e-07
2072-09-30,3.0793478e-07
2072-10-31,3.0952663e-07
2072-11-30,2.9257774e-07
2072-12-31,2.768169e-07
2073-01-31,2.7428902e-07
2073-02-28,2.9518196e-07
2073-03-31,3.1516646e-07
2073-04-30,3.068563e-07
2073-05-31,2.9891126e-07
2073-06-30,2.9156448e-07
2073-07-31,2.90241e-07
2073-08-31,2.9824855e-07
2073-09-30,3.116917e-07
2073-10-31,3.131913e-07
2073-11-30,2.9387013e-07
2073-12-31,2.744348e-07
2074-01-31,2.7208307e-07
2074-02-28,2.9291888e-07
2074-03-31,3.0894577e-07
2074-04-30,2.9556625e-07
2074-05-31,2.8999185e-07
2074-06-30,2.905355e-07
2074-07-31,2.9013444e-07
2074-08-31,2.9890126e-07
2074-09-30,3.118535e-07
2074-10-31,3.1204308e-07
2074-11-30,2.9700618e-07
2074-12-31,2.7401956e-07
2075-01-31,2.7252932e-07
2075-02-28,2.9407246e-07
2075-03-31,3.0537612e-07
2075-04-30,3.0525513e-07
2075-05-31,2.9038657e-07
2075-06-30,2.885028e-07
2075-07-31,2.9116362e-07
2075-08-31,2.9860524e-07
2075-09-30,3.0587412e-07
2075-10-31,3.059792e-07
2075-11-30,2.91198e-07
2075-12-31,2.7406608e-07
2076-01-31,2.6834212e-07
2076-02-29,2.8696564e-07
2076-03-31,3.0565155e-07
2076-04-30,3.007985e-07
2076-05-31,2.9333242e-07
2076-06-30,2.8986221e-07
2076-07-31,2.907095e-07
2076-08-31,3.007737e-07
2076-09-30,3.0835733e-07
2076-10-31,3.1253236e-07
2076-11-30,2.9342812e-07
2076-12-31,2.778682e-07
2077-01-31,2.7338533e-07
2077-02-28,2.9378006e-07
2077-03-31,3.0415742e-07
2077-04-30,3.0831367e-07
2077-05-31,2.9706212e-07
2077-06-30,2.9012995e-07
2077-07-31,2.9035058e-07
2077-08-31,2.9838276e-07
2077-09-30,3.117499e-07
2077-10-31,3.14134e-07
2077-11-30,2.9359413e-07
2077-12-31,2.7644714e-07
2078-01-31,2.7598782e-07
2078-02-28,2.8985303e-07
2078-03-31,3.0211714e-07
2078-04-30,2.9708227e-07
2078-05-31,2.8871906e-07
2078-06-30,2.8899507e-07
2078-07-31,2.936543e-07
2078-08-31,3.0973624e-07
2078-09-30,3.1976364e-07
2078-10-31,3.2801887e-07
2078-11-30,3.103045e-07
2078-12-31,2.8085734e-07
2079-01-31,2.7476239e-07
2079-02-28,2.8654216e-07
2079-03-31,3.018301e-07
2079-04-30,2.999293e-07
2079-05-31,2.9271123e-07
2079-06-30,2.90425e-07
2079-07-31,2.9063614e-07
2079-08-31,3.003732e-07
2079-09-30,3.134989e-07
2079-10-31,3.1430258e-07
2079-11-30,2.9861917e-07
2079-12-31,2.7577178e-07
2080-01-31,2.7224237e-07
2080-02-29,2.900129e-07
2080-03-31,2.9949473e-07
2080-04-30,2.9757723e-07
2080-05-31,2.8984022e-07
2080-06-30,2.9055857e-07
2080-07-31,2.9126028e-07
2080-08-31,3.009479e-07
2080-09-30,3.1545093e-07
2080-10-31,3.1229297e-07
2080-11-30,3.015333e-07
2080-12-31,2.7892798e-07
2081-01-31,2.7357243e-07
2081-02-28,2.897747e-07
2081-03-31,2.9508945e-07
2081-04-30,2.9115776e-07
2081-05-31,2.908703e-07
2081-06-30,2.8889764e-07
2081-07-31,2.927621e-07
2081-08-31,3.048811e-07
2081-09-30,3.2173904e-07
2081-10-31,3.310464e-07
2081-11-30,3.0953245e-07
2081-12-31,2.855017e-07
2082-01-31,2.7489102e-07
2082-02-28,2.9632798e-07
2082-03-31,3.0506487e-07
2082-04-30,2.9955712e-07
2082-05-31,2.90998e-07
2082-06-30,2.8867126e-07
2082-07-31,2.915636e-07
2082-08-31,3.0434973e-07
2082-09-30,3.190796e-07
2082-10-31,3.1879296e-07
2082-11-30,3.0459142e-07
2082-12-31,2.8196428e-07
2083-01-31,2.7186246e-07
2083-02-28,2.8300747e-07
2083-03-31,2.8728152e-07
2083-04-30,2.9128663e-07
2083-05-31,2.898046e-07
2083-06-30,2.890584e-07
2083-07-31,2.9141904e-07
2083-08-31,2.9984685e-07
2083-09-30,3.146517e-07
2083-10-31,3.1929164e-07
2083-11-30,3.0243518e-07
2083-12-31,2.8536493e-07
2084-01-31,2.7493235e-07
2084-02-29,2.8182214e-07
2084-03-31,3.012349e-07
2084-04-30,3.0162894e-07
2084-05-31,2.9535974e-07
2084-06-30,2.892094e-07
2084-07-31,2.9171792e-07
2084-08-31,3.034258e-07
2084-09-30,3.1840239e-07
2084-10-31,3.1976333e-07
2084-11-30,2.9947253e-07
2084-12-31,2.7836228e-07
2085-01-31,2.7472112e-07
2085-02-28,2.8293385e-07
2085-03-31,2.9221752e-07
2085-04-30,2.9701158e-07
2085-05-31,2.8888195e-07
2085-06-30,2.8860768e-07
2085-07-31,2.9218037e-07
2085-08-31,3.0469465e-07
2085-09-30,3.2006812e-07
2085-10-31,3.264501e-07
2085-11-30,3.0656423e-07
2085-12-31,2.803389e-07
2086-01-31,2.7357234e-07
2086-02-28,2.8812045e-07
2086-03-31,3.0311267e-07
2086-04-30,2.9786696e-07
2086-05-31,2.882236e-07
2086-06-30,2.8870792e-07
2086-07-31,2.9286338e-07
2086-08-31,3.085594e-07
2086-09-30,3.2431686e-07
2086-10-31,3.291511e-07
2086-11-30,3.124133e-07
2086-12-31,2.8382428e-07
2087-01-31,2.7631424e-07
2087-02-28,2.856275e-07
2087-03-31,3.0160126e-07
2087-04-30,2.9417396e-07
2087-05-31,2.904573e-07
2087-06-30,2.8951212e-07
2087-07-31,2.9190434e-07
2087-08-31,3.0473868e-07
2087-09-30,3.1597668e-07
2087-10-31,3.2066816e-07
2087-11-30,3.0507317e-07
2087-12-31,2.8801298e-07
2088-01-31,2.774456e-07
2088-02-29,2.835327e-07
2088-03-31,2.9628978e-07
2088-04-30,2.9282748e-07
2088-05-31,2.894717e-07
2088-06-30,2.894038e-07
2088-07-31,2.9372478e-07
2088-08-31,3.065139e-07
2088-09-30,3.2324283e-07
2088-10-31,3.2579632e-07
2088-11-30,3.0766242e-07
2088-12-31,2.8384528e-07
2089-01-31,2.7611333e-07
2089-02-28,2.9402008e-07
2089-03-31,3.1394873e-07
2089-04-30,3.1354622e-07
2089-05-31,2.917877e-07
2089-06-30,2.883539e-07
2089-07-31,2.9650332e-07
2089-08-31,3.1428726e-07
2089-09-30,3.2955373e-07
2089-10-31,3.328428e-07
2089-11-30,3.225067e-07
2089-12-31,2.8984127e-07
2090-01-31,2.7143267e-07
2090-02-28,2.7834753e-07
2090-03-31,2.9955723e-07
2090-04-30,2.9529104e-07
2090-05-31,2.8589255e-07
2090-06-30,2.877603e-07
2090-07-31,2.9581804e-07
2090-08-31,3.0748333e-07
2090-09-30,3.2507288e-07
2090-10-31,3.2666358e-07
2090-11-30,3.1927237e-07
2090-12-31,2.89714e-07
2091-01-31,2.7459686e-07
2091-02-28,2.815537e-07
2091-03-31,2.8964942e-07
2091-04-30,2.918323e-07
2091-05-31,2.8803433e-07
2091-06-30,2.8890432e-07
2091-07-31,2.9687783e-07
2091-08-31,3.1571793e-07
2091-09-30,3.3004676e-07
2091-10-31,3.328796e-07
2091-11-30,3.1361193e-07
2091-12-31,2.8137993e-07
2092-01-31,2.7325385e-07
2092-02-29,2.8525466e-07
2092-03-31,3.039444e-07
2092-04-30,2.9510716e-07
2092-05-31,2.8979974e-07
2092-06-30,2.8894547e-07
2092-07-31,2.9442492e-07
2092-08-31,3.109043e-07
2092-09-30,3.2644326e-07
2092-10-31,3.2917197e-07
2092-11-30,3.111018e-07
2092-12-31,2.8261445e-07
2093-01-31,2.739757e-07
2093-02-28,2.8900897e-07
2093-03-31,3.0481363e-07
2093-04-30,2.947684e-07
2093-05-31,2.870519e-07
2093-06-30,2.884535e-07
2093-07-31,2.968047e-07
2093-08-31,3.1225395e-07
2093-09-30,3.227787e-07
2093-10-31,3.2116716e-07
2093-11-30,3.0755908e-07
2093-12-31,2.7880347e-07
2094-01-31,2.7327326e-07
2094-02-28,2.830413e-07
2094-03-31,3.081014e-07
2094-04-30,2.9992844e-07
2094-05-31,2.9379618e-07
2094-06-30,2.89831e-07
2094-07-31,2.91968e-07
2094-08-31,3.0692166e-07
2094-09-30,3.2192938e-07
2094-10-31,3.3192853e-07
2094-11-30,3.1406609e-07
2094-12-31,2.8327273e-07
2095-01-31,2.7604966e-07
2095-02-28,2.8603998e-07
2095-03-31,2.9975325e-07
2095-04-30,2.920588e-07
2095-05-31,2.8763293e-07
2095-06-30,2.8944248e-07
2095-07-31,2.9465778e-07
2095-08-31,3.124345e-07
2095-09-30,3.2336544e-07
2095-10-31,3.3293205e-07
2095-11-30,3.1233657e-07
2095-12-31,2.863064e-07
