date,effort_catch
2035-05-31,105.62386
2035-06-30,103.728065
2035-07-31,101.38568
2035-08-31,99.99382
2035-09-30,105.148605
2035-10-31,107.63937
2035-11-30,103.497604
2035-12-31,91.78671
2036-01-31,95.50253
2036-02-29,100.531845
2036-03-31,107.53055
2036-04-30,107.50457
2036-05-31,106.550644
2036-06-30,103.61067
2036-07-31,100.20094
2036-08-31,99.79672
2036-09-30,104.10113
2036-10-31,107.79143
2036-11-30,92.24724
2036-12-31,78.063324
2037-01-31,81.55063
2037-02-28,95.82456
2037-03-31,106.95298
2037-04-30,107.36166
2037-05-31,106.027985
2037-06-30,102.37892
2037-07-31,100.564766
2037-08-31,99.11058
2037-09-30,104.75327
2037-10-31,107.66603
2037-11-30,99.736015
2037-12-31,89.82134
2038-01-31,88.57018
2038-02-28,103.40048
2038-03-31,107.45685
2038-04-30,107.486275
2038-05-31,106.50158
2038-06-30,103.09968
2038-07-31,99.77358
2038-08-31,101.7836
2038-09-30,104.25067
2038-10-31,107.80518
2038-11-30,99.76317
2038-12-31,83.5058
2039-01-31,85.1991
2039-02-28,101.44174
2039-03-31,106.616295
2039-04-30,107.32246
2039-05-31,105.74773
2039-06-30,103.68316
2039-07-31,100.28226
2039-08-31,100.461975
2039-09-30,104.19057
2039-10-31,107.75061
2039-11-30,101.771545
2039-12-31,88.53604
2040-01-31,94.79699
2040-02-29,105.65668
2040-03-31,107.46324
2040-04-30,107.49065
2040-05-31,105.92767
2040-06-30,97.52617
2040-07-31,98.00893
2040-08-31,100.5781
2040-09-30,104.06615
2040-10-31,107.79792
2040-11-30,95.48603
2040-12-31,84.287445
2041-01-31,97.98793
2041-02-28,106.03634
2041-03-31,107.2707
2041-04-30,107.42254
2041-05-31,106.7389
2041-06-30,104.278725
2041-07-31,100.13794
2041-08-31,99.81182
2041-09-30,102.37629
2041-10-31,106.762825
2041-11-30,101.43876
2041-12-31,91.12996
2042-01-31,95.85156
2042-02-28,103.410576
2042-03-31,107.499176
2042-04-30,105.71694
2042-05-31,105.27345
2042-06-30,102.51471
2042-07-31,101.86112
2042-08-31,99.4603
2042-09-30,103.39009
2042-10-31,107.52716
2042-11-30,102.27255
2042-12-31,83.81847
2043-01-31,85.537506
2043-02-28,100.64562
2043-03-31,106.93881
2043-04-30,106.93476
2043-05-31,107.2486
2043-06-30,103.00856
2043-07-31,99.07157
2043-08-31,98.307724
2043-09-30,102.481575
2043-10-31,107.60926
2043-11-30,101.933846
2043-12-31,86.184875
2044-01-31,88.3165
2044-02-29,98.84794
2044-03-31,107.146515
2044-04-30,106.81069
2044-05-31,106.73358
2044-06-30,104.48753
2044-07-31,102.534904
2044-08-31,100.31833
2044-09-30,105.28463
2044-10-31,107.94978
2044-11-30,95.35448
2044-12-31,69.53935
2045-01-31,90.066055
2045-02-28,95.48275
2045-03-31,104.12607
2045-04-30,105.807335
2045-05-31,107.42215
2045-06-30,104.204994
2045-07-31,100.169266
2045-08-31,100.84019
2045-09-30,101.39167
2045-10-31,107.475266
2045-11-30,99.416405
2045-12-31,84.52005
2046-01-31,85.05963
2046-02-28,105.64551
2046-03-31,107.5018
2046-04-30,106.558426
2046-05-31,104.55356
2046-06-30,101.53357
2046-07-31,98.8926
2046-08-31,100.37937
2046-09-30,103.78912
2046-10-31,107.479576
2046-11-30,103.189
2046-12-31,84.72833
2047-01-31,91.401184
2047-02-28,104.12606
2047-03-31,107.584946
2047-04-30,107.55702
2047-05-31,105.86089
2047-06-30,98.58531
2047-07-31,96.117584
2047-08-31,94.56825
2047-09-30,100.22495
2047-10-31,106.42924
2047-11-30,106.1139
2047-12-31,94.2832
2048-01-31,91.983604
2048-02-29,107.28077
2048-03-31,105.99069
2048-04-30,105.59903
2048-05-31,104.866104
2048-06-30,99.39231
2048-07-31,96.976074
2048-08-31,97.59866
2048-09-30,103.22411
2048-10-31,107.83955
2048-11-30,92.24144
2048-12-31,76.78126
2049-01-31,96.13669
2049-02-28,101.917206
2049-03-31,104.44907
2049-04-30,107.51363
2049-05-31,107.12203
2049-06-30,106.00618
2049-07-31,103.38878
2049-08-31,101.355865
2049-09-30,106.7628
2049-10-31,107.83543
2049-11-30,96.79111
2049-12-31,64.591385
2050-01-31,76.7612
2050-02-28,98.62667
2050-03-31,107.51408
2050-04-30,106.9533
2050-05-31,106.51577
2050-06-30,102.07511
2050-07-31,100.59634
2050-08-31,101.767784
2050-09-30,104.453995
2050-10-31,107.51344
2050-11-30,103.51053
2050-12-31,86.35922
2051-01-31,97.50914
2051-02-28,102.190796
2051-03-31,105.8855
2051-04-30,107.457375
2051-05-31,106.94568
2051-06-30,104.35823
2051-07-31,98.537766
2051-08-31,98.56396
2051-09-30,103.87469
2051-10-31,107.742096
2051-11-30,96.648224
2051-12-31,75.77088
2052-01-31,82.30295
2052-02-29,103.93694
2052-03-31,106.75633
2052-04-30,106.14358
2052-05-31,105.913506
2052-06-30,102.88861
2052-07-31,97.772896
2052-08-31,99.40985
2052-09-30,104.93457
2052-10-31,107.90348
2052-11-30,98.967804
2052-12-31,82.84849
2053-01-31,79.518105
2053-02-28,101.70302
2053-03-31,107.05698
2053-04-30,107.428314
2053-05-31,107.164474
2053-06-30,102.27535
2053-07-31,100.73958
2053-08-31,98.18927
2053-09-30,104.35678
2053-10-31,107.80151
2053-11-30,100.62953
2053-12-31,86.120834
2054-01-31,86.63433
2054-02-28,105.35331
2054-03-31,107.48006
2054-04-30,107.38279
2054-05-31,106.436676
2054-06-30,101.06712
2054-07-31,100.147255
2054-08-31,98.22354
2054-09-30,104.425385
2054-10-31,107.99033
2054-11-30,99.48445
2054-12-31,85.13117
2055-01-31,96.24536
2055-02-28,104.86733
2055-03-31,106.86963
2055-04-30,107.34925
2055-05-31,107.258026
2055-06-30,105.41983
2055-07-31,103.46751
2055-08-31,100.92752
2055-09-30,104.13581
2055-10-31,107.63131
2055-11-30,102.91015
2055-12-31,88.93241
2056-01-31,88.301
2056-02-29,105.945366
2056-03-31,107.13639
2056-04-30,106.277084
2056-05-31,104.72844
2056-06-30,102.23683
2056-07-31,97.48919
2056-08-31,99.75243
2056-09-30,102.51211
2056-10-31,107.02666
2056-11-30,101.58312
2056-12-31,86.93407
2057-01-31,95.44006
2057-02-28,106.90967
2057-03-31,107.10541
2057-04-30,107.466774
2057-05-31,105.84712
2057-06-30,99.43314
2057-07-31,96.96044
2057-08-31,95.297455
2057-09-30,100.430855
2057-10-31,107.9167
2057-11-30,100.78865
2057-12-31,92.99948
2058-01-31,91.367744
2058-02-28,106.48223
2058-03-31,107.42023
2058-04-30,107.40607
2058-05-31,105.65331
2058-06-30,101.688
2058-07-31,98.84616
2058-08-31,95.65472
2058-09-30,102.354
2058-10-31,107.85
2058-11-30,99.1013
2058-12-31,79.00148
2059-01-31,88.17569
2059-02-28,103.15777
2059-03-31,107.20297
2059-04-30,107.52533
2059-05-31,106.95202
2059-06-30,103.17179
2059-07-31,101.42897
2059-08-31,101.88184
2059-09-30,103.22023
2059-10-31,107.702934
2059-11-30,98.67442
2059-12-31,75.28473
2060-01-31,73.61837
2060-02-29,97.29684
2060-03-31,105.426834
2060-04-30,106.863144
2060-05-31,105.03682
2060-06-30,104.29177
2060-07-31,100.06599
2060-08-31,99.46403
2060-09-30,103.510544
2060-10-31,107.644905
2060-11-30,104.795135
2060-12-31,82.64462
2061-01-31,97.05408
2061-02-28,105.14421
2061-03-31,107.065094
2061-04-30,107.29913
2061-05-31,105.82182
2061-06-30,102.55994
2061-07-31,99.84639
2061-08-31,98.80216
2061-09-30,102.8145
2061-10-31,108.093864
2061-11-30,90.75699
2061-12-31,71.49209
2062-01-31,81.48773
2062-02-28,104.16113
2062-03-31,107.10763
2062-04-30,107.29932
2062-05-31,107.405785
2062-06-30,105.698135
2062-07-31,102.38752
2062-08-31,98.437935
2062-09-30,104.05597
2062-10-31,107.957405
2062-11-30,102.68913
2062-12-31,80.659
2063-01-31,92.10912
2063-02-28,106.7887
2063-03-31,107.21134
2063-04-30,107.470085
2063-05-31,106.86775
2063-06-30,101.44495
2063-07-31,95.24223
2063-08-31,96.52149
2063-09-30,101.20628
2063-10-31,107.3417
2063-11-30,103.73413
2063-12-31,88.65216
2064-01-31,97.61126
2064-02-29,105.75017
2064-03-31,107.46324
2064-04-30,107.271706
2064-05-31,105.51262
2064-06-30,100.23663
2064-07-31,99.89413
2064-08-31,100.77163
2064-09-30,103.72253
2064-10-31,108.11236
2064-11-30,97.733574
2064-12-31,76.294235
2065-01-31,85.50801
2065-02-28,100.26969
2065-03-31,106.141914
2065-04-30,107.39725
2065-05-31,106.96171
2065-06-30,103.394966
2065-07-31,100.93263
2065-08-31,99.96549
2065-09-30,103.40553
2065-10-31,107.763695
2065-11-30,100.16847
2065-12-31,80.09996
2066-01-31,83.14296
2066-02-28,102.1943
2066-03-31,107.02022
2066-04-30,107.47654
2066-05-31,105.57414
2066-06-30,99.0566
2066-07-31,97.87268
2066-08-31,96.21226
2066-09-30,103.248436
2066-10-31,107.99679
2066-11-30,102.00779
2066-12-31,87.82938
2067-01-31,96.17487
2067-02-28,103.88489
2067-03-31,107.027885
2067-04-30,106.74389
2067-05-31,106.08895
2067-06-30,99.59781
2067-07-31,98.65476
2067-08-31,94.59786
2067-09-30,100.17733
2067-10-31,105.63094
2067-11-30,102.79905
2067-12-31,93.70168
2068-01-31,92.11196
2068-02-29,104.932335
2068-03-31,107.39543
2068-04-30,106.02439
2068-05-31,105.18217
2068-06-30,98.676025
2068-07-31,97.56386
2068-08-31,96.336266
2068-09-30,100.80971
2068-10-31,107.09864
2068-11-30,102.56149
2068-12-31,89.00434
2069-01-31,92.55052
2069-02-28,105.221954
2069-03-31,107.37962
2069-04-30,106.39664
2069-05-31,106.3779
2069-06-30,102.95916
2069-07-31,100.637825
2069-08-31,98.41495
2069-09-30,103.40357
2069-10-31,107.95838
2069-11-30,103.30259
2069-12-31,85.53774
2070-01-31,93.82311
2070-02-28,105.44902
2070-03-31,107.47295
2070-04-30,107.1178
2070-05-31,104.8539
2070-06-30,99.33437
2070-07-31,95.96734
2070-08-31,94.81008
2070-09-30,101.19101
2070-10-31,108.013275
2070-11-30,97.902885
2070-12-31,81.50529
2071-01-31,89.72081
2071-02-28,103.48423
2071-03-31,107.3567
2071-04-30,107.48846
2071-05-31,106.24303
2071-06-30,103.26979
2071-07-31,98.63895
2071-08-31,98.22862
2071-09-30,102.50093
2071-10-31,107.86098
2071-11-30,102.20599
2071-12-31,88.494
2072-01-31,93.24714
2072-02-29,104.257225
2072-03-31,107.4975
2072-04-30,106.69422
2072-05-31,106.521385
2072-06-30,100.835266
2072-07-31,98.34217
2072-08-31,95.11246
2072-09-30,98.8661
2072-10-31,107.91531
2072-11-30,104.75805
2072-12-31,94.97509
2073-01-31,97.5805
2073-02-28,107.35592
2073-03-31,105.80818
2073-04-30,106.55381
2073-05-31,104.60007
2073-06-30,98.7935
2073-07-31,93.39402
2073-08-31,95.5126
2073-09-30,100.39221
2073-10-31,107.889854
2073-11-30,101.107376
2073-12-31,92.14158
2074-01-31,92.09004
2074-02-28,105.21594
2074-03-31,106.943184
2074-04-30,107.29341
2074-05-31,107.25473
2074-06-30,102.18292
2074-07-31,94.94132
2074-08-31,94.52742
2074-09-30,99.79539
2074-10-31,106.976395
2074-11-30,103.57522
2074-12-31,89.57829
2075-01-31,94.07666
2075-02-28,105.86451
2075-03-31,107.44735
2075-04-30,107.31576
2075-05-31,106.75339
2075-06-30,102.144646
2075-07-31,98.63378
2075-08-31,98.20388
2075-09-30,102.54524
2075-10-31,107.57839
2075-11-30,103.57306
2075-12-31,85.62537
2076-01-31,84.77414
2076-02-29,102.85244
2076-03-31,107.48743
2076-04-30,107.40306
2076-05-31,105.83718
2076-06-30,100.05199
2076-07-31,96.28156
2076-08-31,95.71592
2076-09-30,98.10616
2076-10-31,107.55917
2076-11-30,104.45876
2076-12-31,96.15609
2077-01-31,96.42224
2077-02-28,107.19749
2077-03-31,107.491066
2077-04-30,106.359085
2077-05-31,100.356674
2077-06-30,99.645195
2077-07-31,95.41653
2077-08-31,92.8958
2077-09-30,99.38445
2077-10-31,106.331314
2077-11-30,105.7644
2077-12-31,94.94672
2078-01-31,100.09093
2078-02-28,106.765884
2078-03-31,106.79891
2078-04-30,106.12867
2078-05-31,103.944496
2078-06-30,98.2753
2078-07-31,94.00427
2078-08-31,95.428505
2078-09-30,100.06869
2078-10-31,107.19307
2078-11-30,102.06758
2078-12-31,79.9952
2079-01-31,99.17039
2079-02-28,105.935555
2079-03-31,107.3328
2079-04-30,106.886826
2079-05-31,105.075195
2079-06-30,98.608376
2079-07-31,94.4893
2079-08-31,93.954216
2079-09-30,98.77382
2079-10-31,105.533714
2079-11-30,106.27136
2079-12-31,92.73818
2080-01-31,94.068726
2080-02-29,106.152466
2080-03-31,107.438644
2080-04-30,107.2024
2080-05-31,106.81143
2080-06-30,99.87673
2080-07-31,92.80693
2080-08-31,90.365814
2080-09-30,96.61395
2080-10-31,106.31933
2080-11-30,105.69689
2080-12-31,92.565
2081-01-31,96.76379
2081-02-28,107.41079
2081-03-31,106.954666
2081-04-30,107.12313
2081-05-31,104.499405
2081-06-30,99.00222
2081-07-31,94.85983
2081-08-31,94.3643
2081-09-30,98.44594
2081-10-31,107.64494
2081-11-30,103.70485
2081-12-31,90.607666
2082-01-31,98.21848
2082-02-28,107.47533
2082-03-31,106.701
2082-04-30,107.163704
2082-05-31,106.190285
2082-06-30,101.202286
2082-07-31,100.251526
2082-08-31,97.419846
2082-09-30,100.270096
2082-10-31,107.57687
2082-11-30,103.12749
2082-12-31,89.758965
2083-01-31,90.164116
2083-02-28,102.53929
2083-03-31,105.99458
2083-04-30,107.471436
2083-05-31,106.520256
2083-06-30,99.54113
2083-07-31,96.23753
2083-08-31,91.392395
2083-09-30,98.159386
2083-10-31,106.88995
2083-11-30,105.33106
2083-12-31,93.32405
2084-01-31,99.085785
2084-02-29,105.53344
2084-03-31,107.355934
2084-04-30,106.58769
2084-05-31,104.747955
2084-06-30,100.070305
2084-07-31,93.86527
2084-08-31,93.32676
2084-09-30,97.629875
2084-10-31,106.781586
2084-11-30,105.682465
2084-12-31,94.22375
2085-01-31,98.98916
2085-02-28,105.93421
2085-03-31,107.47289
2085-04-30,104.930664
2085-05-31,103.32072
2085-06-30,99.95563
2085-07-31,94.008194
2085-08-31,93.3635
2085-09-30,98.979836
2085-10-31,107.51709
2085-11-30,104.15141
2085-12-31,92.82337
2086-01-31,96.84124
2086-02-28,106.33786
2086-03-31,106.0462
2086-04-30,105.93249
2086-05-31,105.99125
2086-06-30,99.47364
2086-07-31,94.18932
2086-08-31,94.4408
2086-09-30,98.610245
2086-10-31,106.8008
2086-11-30,103.22935
2086-12-31,98.14718
2087-01-31,101.15667
2087-02-28,106.86809
2087-03-31,106.125656
2087-04-30,102.58512
2087-05-31,99.753075
2087-06-30,95.58972
2087-07-31,93.56803
2087-08-31,92.730995
2087-09-30,99.12302
2087-10-31,106.8254
2087-11-30,106.56245
2087-12-31,97.99769
2088-01-31,100.77215
2088-02-29,106.60369
2088-03-31,106.579605
2088-04-30,105.38611
2088-05-31,100.09154
2088-06-30,97.28658
2088-07-31,93.87149
2088-08-31,94.092285
2088-09-30,98.8924
2088-10-31,106.83341
2088-11-30,106.44036
2088-12-31,96.76466
2089-01-31,101.39298
2089-02-28,107.427795
2089-03-31,106.47892
2089-04-30,101.68511
2089-05-31,103.90175
2089-06-30,100.87514
2089-07-31,92.35773
2089-08-31,92.37207
2089-09-30,99.436676
2089-10-31,107.64143
2089-11-30,104.83867
2089-12-31,92.05469
2090-01-31,85.61388
2090-02-28,103.83464
2090-03-31,107.43794
2090-04-30,106.79312
2090-05-31,106.934395
2090-06-30,102.52494
2090-07-31,98.2583
2090-08-31,97.82573
2090-09-30,100.68189
2090-10-31,107.704575
2090-11-30,103.97858
2090-12-31,95.23409
2091-01-31,97.458954
2091-02-28,106.64005
2091-03-31,107.48539
2091-04-30,107.18854
2091-05-31,105.51523
2091-06-30,98.6235
2091-07-31,95.23029
2091-08-31,93.61424
2091-09-30,98.97586
2091-10-31,107.481636
2091-11-30,100.856415
2091-12-31,80.59554
2092-01-31,96.27234
2092-02-29,106.787895
2092-03-31,105.970406
2092-04-30,106.16919
2092-05-31,103.51004
2092-06-30,99.064125
2092-07-31,93.14194
2092-08-31,91.45632
2092-09-30,98.09123
2092-10-31,107.02072
2092-11-30,105.99622
2092-12-31,91.87827
2093-01-31,96.30056
2093-02-28,107.02744
2093-03-31,106.49503
2093-04-30,106.36836
2093-05-31,105.970024
2093-06-30,101.128
2093-07-31,96.87385
2093-08-31,95.24471
2093-09-30,100.2066
2093-10-31,107.60575
2093-11-30,104.70484
2093-12-31,89.35383
2094-01-31,96.10523
2094-02-28,104.03343
2094-03-31,107.08701
2094-04-30,106.260475
2094-05-31,104.57909
2094-06-30,98.5583
2094-07-31,93.719986
2094-08-31,92.56097
2094-09-30,97.39038
2094-10-31,105.91605
2094-11-30,105.363976
2094-12-31,91.78942
2095-01-31,98.9076
2095-02-28,107.26243
2095-03-31,106.57089
2095-04-30,106.136894
2095-05-31,106.10263
2095-06-30,97.1909
2095-07-31,92.076355
2095-08-31,95.94452
2095-09-30,97.426796
2095-10-31,106.78202
2095-11-30,106.14742
2095-12-31,90.117645
2096-01-31,99.47685
2096-02-29,107.22971
2096-03-31,106.72906
2096-04-30,105.96542
2096-05-31,104.96542
2096-06-30,98.58253
2096-07-31,96.0001
2096-08-31,94.2231
2096-09-30,96.76279
2096-10-31,107.10302
2096-11-30,106.15819
2096-12-31,89.749306
2097-01-31,91.0138
2097-02-28,107.0739
2097-03-31,107.303566
2097-04-30,106.391075
2097-05-31,103.74358
2097-06-30,98.50525
2097-07-31,95.46966
2097-08-31,93.586365
2097-09-30,99.23277
2097-10-31,106.999054
2097-11-30,105.77872
2097-12-31,101.97331
2098-01-31,101.377365
2098-02-28,107.473
2098-03-31,105.24274
2098-04-30,104.131065
2098-05-31,100.82813
2098-06-30,97.69079
2098-07-31,92.87018
2098-08-31,93.04433
2098-09-30,98.26136
2098-10-31,106.67685
2098-11-30,106.446465
2098-12-31,96.6103
2099-01-31,101.87535
2099-02-28,107.19145
2099-03-31,103.03018
2099-04-30,102.268585
2099-05-31,102.66828
2099-06-30,99.21047
2099-07-31,95.00333
2099-08-31,90.76062
2099-09-30,97.47216
2099-10-31,106.653175
2099-11-30,105.07937
2099-12-31,93.53456
2100-01-31,99.80456
2100-02-28,107.22546
2100-03-31,107.43385
2100-04-30,106.984634
2100-05-31,101.743195
2100-06-30,94.82046
2100-07-31,92.122086
2100-08-31,94.25066
2100-09-30,97.81991
2100-10-31,105.91394
2100-11-30,104.34937
2100-12-31,94.25241
