date,effort_catch
2034-03-31,427.75354
2034-04-30,355.8564
2034-05-31,319.97873
2034-06-30,281.91806
2034-07-31,253.97488
2034-08-31,243.98114
2034-09-30,241.65836
2034-10-31,243.82791
2034-11-30,254.24234
2034-12-31,281.3641
2035-01-31,329.81284
2035-02-28,385.0989
2035-03-31,427.93716
2035-04-30,355.98807
2035-05-31,306.97092
2035-06-30,279.22595
2035-07-31,252.63235
2035-08-31,244.61758
2035-09-30,241.37396
2035-10-31,243.42398
2035-11-30,249.75992
2035-12-31,255.74634
2036-01-31,289.2011
2036-02-29,329.42014
2036-03-31,384.45914
2036-04-30,368.36462
2036-05-31,331.43185
2036-06-30,283.9816
2036-07-31,256.29132
2036-08-31,244.40936
2036-09-30,240.27777
2036-10-31,238.90985
2036-11-30,239.4949
2036-12-31,263.32785
2037-01-31,307.07416
2037-02-28,359.0131
2037-03-31,401.96878
2037-04-30,351.68964
2037-05-31,299.254
2037-06-30,267.05557
2037-07-31,252.13202
2037-08-31,243.38727
2037-09-30,241.37015
2037-10-31,240.26389
2037-11-30,240.85068
2037-12-31,256.70956
2038-01-31,278.2305
2038-02-28,303.04385
2038-03-31,350.74985
2038-04-30,351.659
2038-05-31,319.08008
2038-06-30,277.27444
2038-07-31,253.46048
2038-08-31,244.13095
2038-09-30,241.73553
2038-10-31,237.97598
2038-11-30,242.3693
2038-12-31,255.96207
2039-01-31,277.4564
2039-02-28,322.361
2039-03-31,336.78195
2039-04-30,338.543
2039-05-31,296.29388
2039-06-30,266.45605
2039-07-31,251.06259
2039-08-31,243.25092
2039-09-30,240.35324
2039-10-31,239.47195
2039-11-30,241.255
2039-12-31,257.84818
2040-01-31,312.21997
2040-02-29,352.33096
2040-03-31,352.67758
2040-04-30,326.10574
2040-05-31,302.65704
2040-06-30,272.29245
2040-07-31,250.64398
2040-08-31,243.48544
2040-09-30,241.00467
2040-10-31,238.74802
2040-11-30,238.66617
2040-12-31,254.90677
2041-01-31,301.47617
2041-02-28,340.7716
2041-03-31,371.64813
2041-04-30,352.4431
2041-05-31,312.7737
2041-06-30,272.04343
2041-07-31,253.10281
2041-08-31,244.11081
2041-09-30,241.16858
2041-10-31,239.67242
2041-11-30,239.24478
2041-12-31,251.71893
2042-01-31,273.9395
2042-02-28,294.12543
2042-03-31,330.34003
2042-04-30,297.32355
2042-05-31,268.11517
2042-06-30,259.7956
2042-07-31,246.84213
2042-08-31,242.45187
2042-09-30,240.02075
2042-10-31,237.67569
2042-11-30,236.86566
2042-12-31,243.5097
2043-01-31,269.30783
2043-02-28,303.324
2043-03-31,316.00424
2043-04-30,312.9069
2043-05-31,291.43927
2043-06-30,266.26053
2043-07-31,249.51526
2043-08-31,242.52509
2043-09-30,240.34677
2043-10-31,238.05096
2043-11-30,237.05829
2043-12-31,251.36139
2044-01-31,271.87888
2044-02-29,313.55774
2044-03-31,352.3192
2044-04-30,310.45593
2044-05-31,279.79523
2044-06-30,258.98276
2044-07-31,245.09354
2044-08-31,241.28833
2044-09-30,238.65161
2044-10-31,235.99524
2044-11-30,235.87103
2044-12-31,244.08194
2045-01-31,263.56815
2045-02-28,292.2951
2045-03-31,333.93973
2045-04-30,322.5381
2045-05-31,301.60855
2045-06-30,272.1674
2045-07-31,251.90073
2045-08-31,245.44128
2045-09-30,243.7594
2045-10-31,242.57199
2045-11-30,245.53333
2045-12-31,264.9655
2046-01-31,304.92752
2046-02-28,388.38718
2046-03-31,376.5732
2046-04-30,360.17435
2046-05-31,310.73093
2046-06-30,270.25705
2046-07-31,251.20831
2046-08-31,243.50671
2046-09-30,241.4935
2046-10-31,241.06726
2046-11-30,243.8547
2046-12-31,252.81876
2047-01-31,309.90656
2047-02-28,373.95178
2047-03-31,402.69388
2047-04-30,380.7699
2047-05-31,350.65985
2047-06-30,287.06274
2047-07-31,255.24908
2047-08-31,244.47656
2047-09-30,242.90436
2047-10-31,240.95496
2047-11-30,244.66327
2047-12-31,261.19196
2048-01-31,300.29092
2048-02-29,360.68167
2048-03-31,364.69843
2048-04-30,328.23773
2048-05-31,298.19827
2048-06-30,263.791
2048-07-31,247.42203
2048-08-31,242.99283
2048-09-30,240.21152
2048-10-31,237.5292
2048-11-30,237.13962
2048-12-31,262.46906
2049-01-31,297.34778
2049-02-28,330.64676
2049-03-31,367.76743
2049-04-30,358.72156
2049-05-31,298.9565
2049-06-30,262.92847
2049-07-31,250.73288
2049-08-31,242.42572
2049-09-30,239.33386
2049-10-31,237.75012
2049-11-30,238.29208
2049-12-31,245.6141
2050-01-31,280.41168
2050-02-28,321.6615
2050-03-31,345.1748
2050-04-30,332.8977
2050-05-31,287.4499
2050-06-30,264.9008
2050-07-31,249.13144
2050-08-31,242.44998
2050-09-30,241.87802
2050-10-31,240.10117
2050-11-30,243.58762
2050-12-31,253.62521
2051-01-31,300.95047
2051-02-28,317.8502
2051-03-31,318.4236
2051-04-30,299.84665
2051-05-31,283.2201
2051-06-30,259.11206
2051-07-31,246.10608
2051-08-31,242.21289
2051-09-30,239.21143
2051-10-31,236.70688
2051-11-30,237.64651
2051-12-31,255.1383
2052-01-31,294.22992
2052-02-29,356.14813
2052-03-31,337.22504
2052-04-30,307.01956
2052-05-31,280.61572
2052-06-30,259.99136
2052-07-31,245.1571
2052-08-31,242.11737
2052-09-30,238.94754
2052-10-31,236.96967
2052-11-30,237.06906
2052-12-31,248.03253
2053-01-31,276.4902
2053-02-28,324.4279
2053-03-31,317.62152
2053-04-30,312.01926
2053-05-31,286.60318
2053-06-30,258.4676
2053-07-31,245.51529
2053-08-31,242.28918
2053-09-30,239.55518
2053-10-31,236.68524
2053-11-30,238.75244
2053-12-31,247.92227
2054-01-31,277.09494
2054-02-28,320.5628
2054-03-31,322.89883
2054-04-30,293.71564
2054-05-31,262.06665
2054-06-30,250.1513
2054-07-31,244.39401
2054-08-31,241.77771
2054-09-30,239.06107
2054-10-31,236.04993
2054-11-30,233.16559
2054-12-31,240.03342
2055-01-31,266.30106
2055-02-28,283.0976
2055-03-31,306.28088
2055-04-30,288.07986
2055-05-31,273.0981
2055-06-30,257.4362
2055-07-31,243.55121
2055-08-31,240.68753
2055-09-30,238.9497
2055-10-31,237.40097
2055-11-30,235.44833
2055-12-31,243.95724
2056-01-31,265.83377
2056-02-29,319.3458
2056-03-31,330.74573
2056-04-30,299.14658
2056-05-31,277.12195
2056-06-30,259.07367
2056-07-31,245.7703
2056-08-31,241.78616
2056-09-30,240.11609
2056-10-31,237.84259
2056-11-30,237.30124
2056-12-31,247.1965
2057-01-31,279.7897
2057-02-28,316.08823
2057-03-31,326.68582
2057-04-30,318.8422
2057-05-31,281.19125
2057-06-30,257.5256
2057-07-31,244.98306
2057-08-31,242.72757
2057-09-30,240.53622
2057-10-31,236.59286
2057-11-30,235.9014
2057-12-31,250.91019
2058-01-31,277.08588
2058-02-28,328.95306
2058-03-31,352.43317
2058-04-30,319.39145
2058-05-31,281.9354
2058-06-30,258.47418
2058-07-31,246.23196
2058-08-31,242.80258
2058-09-30,239.9049
2058-10-31,237.13324
2058-11-30,234.21686
2058-12-31,243.07416
2059-01-31,277.24374
2059-02-28,334.76007
2059-03-31,360.48422
2059-04-30,360.4146
2059-05-31,295.05167
2059-06-30,261.80832
2059-07-31,247.87656
2059-08-31,241.24704
2059-09-30,240.53284
2059-10-31,238.55017
2059-11-30,238.17203
2059-12-31,248.09976
2060-01-31,275.37515
2060-02-29,318.26114
2060-03-31,340.67847
2060-04-30,314.38858
2060-05-31,272.32675
2060-06-30,253.98672
2060-07-31,244.01941
2060-08-31,241.38654
2060-09-30,239.30994
2060-10-31,237.16745
2060-11-30,235.77457
2060-12-31,244.08078
2061-01-31,277.88376
2061-02-28,303.4107
2061-03-31,315.61282
2061-04-30,295.7679
2061-05-31,271.65747
2061-06-30,254.38934
2061-07-31,244.3768
2061-08-31,241.41586
2061-09-30,239.45065
2061-10-31,235.37375
2061-11-30,231.92505
2061-12-31,242.96204
2062-01-31,273.0359
2062-02-28,310.6318
2062-03-31,334.12946
2062-04-30,305.51025
2062-05-31,281.09763
2062-06-30,261.27505
2062-07-31,244.47632
2062-08-31,241.74298
2062-09-30,239.33661
2062-10-31,236.41425
2062-11-30,235.86908
2062-12-31,241.4591
2063-01-31,285.84427
2063-02-28,311.55304
2063-03-31,310.93298
2063-04-30,294.7996
2063-05-31,280.1035
2063-06-30,256.0678
2063-07-31,244.83743
2063-08-31,242.22241
2063-09-30,240.1402
2063-10-31,237.12964
2063-11-30,234.26575
2063-12-31,240.23648
2064-01-31,264.13754
2064-02-29,308.75418
2064-03-31,334.2131
2064-04-30,313.362
2064-05-31,271.265
2064-06-30,252.50534
2064-07-31,243.35172
2064-08-31,240.67844
2064-09-30,238.77881
2064-10-31,235.10028
2064-11-30,232.49826
2064-12-31,238.00302
2065-01-31,259.2338
2065-02-28,277.5652
2065-03-31,299.3946
2065-04-30,297.52597
2065-05-31,270.38425
2065-06-30,258.20715
2065-07-31,244.16818
2065-08-31,241.25845
2065-09-30,239.50836
2065-10-31,236.46262
2065-11-30,234.66101
2065-12-31,241.31046
2066-01-31,263.04468
2066-02-28,281.16257
2066-03-31,309.68204
2066-04-30,300.81317
2066-05-31,276.73352
2066-06-30,251.40866
2066-07-31,243.06638
2066-08-31,242.07095
2066-09-30,239.0759
2066-10-31,236.07874
2066-11-30,234.68118
2066-12-31,241.67477
2067-01-31,259.34283
2067-02-28,298.30945
2067-03-31,353.7059
2067-04-30,330.99954
2067-05-31,283.6404
2067-06-30,260.1608
2067-07-31,247.47464
2067-08-31,242.97986
2067-09-30,240.79349
2067-10-31,238.40012
2067-11-30,233.88113
2067-12-31,239.08792
2068-01-31,267.73676
2068-02-29,309.18338
2068-03-31,316.6875
2068-04-30,291.50204
2068-05-31,261.82562
2068-06-30,250.97491
2068-07-31,243.61533
2068-08-31,242.14499
2068-09-30,240.20984
2068-10-31,236.97617
2068-11-30,234.07755
2068-12-31,240.90182
2069-01-31,257.93823
2069-02-28,291.90765
2069-03-31,313.9667
2069-04-30,299.89795
2069-05-31,271.01236
2069-06-30,253.13641
2069-07-31,243.29504
2069-08-31,241.51169
2069-09-30,239.1514
2069-10-31,235.70822
2069-11-30,233.28592
2069-12-31,234.85397
2070-01-31,252.66028
2070-02-28,273.63776
2070-03-31,300.6323
2070-04-30,285.84924
2070-05-31,256.76126
2070-06-30,248.64948
2070-07-31,243.4032
2070-08-31,242.45035
2070-09-30,239.92938
2070-10-31,235.63641
2070-11-30,232.11816
2070-12-31,238.27805
2071-01-31,258.89374
2071-02-28,295.44614
2071-03-31,325.8422
2071-04-30,317.2166
2071-05-31,285.4576
2071-06-30,259.11124
2071-07-31,245.04825
2071-08-31,241.61429
2071-09-30,239.69434
2071-10-31,236.5333
2071-11-30,235.03647
2071-12-31,244.05933
2072-01-31,263.1027
2072-02-29,298.28485
2072-03-31,329.90305
2072-04-30,308.41254
2072-05-31,279.1308
2072-06-30,256.4878
2072-07-31,244.96405
2072-08-31,242.53668
2072-09-30,241.04755
2072-10-31,236.31927
2072-11-30,236.1376
2072-12-31,242.13696
2073-01-31,262.1226
2073-02-28,299.62735
2073-03-31,340.69717
2073-04-30,318.2459
2073-05-31,286.0878
2073-06-30,257.28644
2073-07-31,245.4848
2073-08-31,242.5097
2073-09-30,240.3865
2073-10-31,236.17581
2073-11-30,234.63861
2073-12-31,243.9704
2074-01-31,267.4925
2074-02-28,308.97324
2074-03-31,328.18198
2074-04-30,290.75574
2074-05-31,273.61542
2074-06-30,258.77853
2074-07-31,245.24838
2074-08-31,242.71259
2074-09-30,240.59091
2074-10-31,237.2601
2074-11-30,234.63507
2074-12-31,243.18329
2075-01-31,263.0412
2075-02-28,309.2674
2075-03-31,331.06537
2075-04-30,320.87158
2075-05-31,270.87152
2075-06-30,252.26892
2075-07-31,243.44437
2075-08-31,241.77472
2075-09-30,239.8674
2075-10-31,237.10443
2075-11-30,236.12277
2075-12-31,241.4198
2076-01-31,257.02966
2076-02-29,298.63736
2076-03-31,330.09296
2076-04-30,308.59067
2076-05-31,275.02274
2076-06-30,254.00134
2076-07-31,244.30142
2076-08-31,242.29129
2076-09-30,241.27841
2076-10-31,236.68417
2076-11-30,235.78537
2076-12-31,241.47333
2077-01-31,258.74838
2077-02-28,297.62906
2077-03-31,324.2542
2077-04-30,321.53198
2077-05-31,272.41492
2077-06-30,254.3356
2077-07-31,244.8446
2077-08-31,243.15366
2077-09-30,240.73682
2077-10-31,237.60721
2077-11-30,236.28564
2077-12-31,242.59708
2078-01-31,263.49557
2078-02-28,289.32895
2078-03-31,305.4475
2078-04-30,286.726
2078-05-31,256.5442
2078-06-30,248.00116
2078-07-31,243.47568
2078-08-31,242.07794
2078-09-30,240.20782
2078-10-31,236.30618
2078-11-30,232.1929
2078-12-31,235.20398
2079-01-31,255.73288
2079-02-28,283.83328
2079-03-31,310.3751
2079-04-30,299.5785
2079-05-31,270.7674
2079-06-30,254.11386
2079-07-31,244.75629
2079-08-31,242.78174
2079-09-30,240.88535
2079-10-31,238.0758
2079-11-30,235.40079
2079-12-31,242.35764
2080-01-31,259.25497
2080-02-29,294.08304
2080-03-31,311.42004
2080-04-30,295.58667
2080-05-31,269.59268
2080-06-30,255.79904
2080-07-31,244.59366
2080-08-31,243.70773
2080-09-30,241.53836
2080-10-31,237.7138
2080-11-30,234.61594
2080-12-31,239.15268
2081-01-31,253.56848
2081-02-28,281.6714
2081-03-31,285.91315
2081-04-30,275.81195
2081-05-31,264.17728
2081-06-30,248.84268
2081-07-31,243.54456
2081-08-31,242.51758
2081-09-30,240.74759
2081-10-31,235.74457
2081-11-30,232.78775
2081-12-31,235.06577
2082-01-31,263.97824
2082-02-28,297.6409
2082-03-31,313.72586
2082-04-30,301.07864
2082-05-31,269.86328
2082-06-30,251.35284
2082-07-31,242.82578
2082-08-31,241.63965
2082-09-30,240.15509
2082-10-31,236.33902
2082-11-30,233.21472
2082-12-31,236.5098
2083-01-31,247.97705
2083-02-28,285.7128
2083-03-31,285.98233
2083-04-30,281.7848
2083-05-31,267.8806
2083-06-30,250.57367
2083-07-31,243.83487
2083-08-31,243.46756
2083-09-30,241.05444
2083-10-31,236.95001
2083-11-30,234.31586
2083-12-31,235.6661
2084-01-31,251.4537
2084-02-29,268.96744
2084-03-31,308.94897
2084-04-30,302.4674
2084-05-31,276.95322
2084-06-30,251.8677
2084-07-31,244.14624
2084-08-31,242.84921
2084-09-30,241.11502
2084-10-31,237.01022
2084-11-30,234.95581
2084-12-31,240.18393
2085-01-31,253.26538
2085-02-28,271.1466
2085-03-31,284.79678
2085-04-30,281.95538
2085-05-31,255.79718
2085-06-30,248.50848
2085-07-31,243.91666
2085-08-31,242.80872
2085-09-30,240.59677
2085-10-31,236.05139
2085-11-30,233.29431
2085-12-31,238.20758
2086-01-31,254.2286
2086-02-28,286.7089
2086-03-31,303.7319
2086-04-30,288.0419
2086-05-31,260.71628
2086-06-30,247.3168
2086-07-31,243.64624
2086-08-31,242.4071
2086-09-30,240.63437
2086-10-31,236.59274
2086-11-30,232.32144
2086-12-31,237.58167
2087-01-31,249.68692
2087-02-28,274.6643
2087-03-31,299.68808
2087-04-30,268.92343
2087-05-31,255.38226
2087-06-30,246.83542
2087-07-31,244.11487
2087-08-31,242.98758
2087-09-30,240.67834
2087-10-31,236.93292
2087-11-30,234.55292
2087-12-31,235.66156
2088-01-31,245.29697
2088-02-29,269.2304
2088-03-31,286.84323
2088-04-30,272.0438
2088-05-31,252.81189
2088-06-30,245.91116
2088-07-31,243.48697
2088-08-31,242.5571
2088-09-30,240.5523
2088-10-31,236.69193
2088-11-30,234.16302
2088-12-31,237.18732
2089-01-31,256.43634
2089-02-28,294.3271
2089-03-31,340.944
2089-04-30,319.94965
2089-05-31,265.31696
2089-06-30,247.0285
2089-07-31,243.4166
2089-08-31,242.90665
2089-09-30,240.22913
2089-10-31,235.6937
2089-11-30,232.00195
2089-12-31,233.83069
2090-01-31,245.24774
2090-02-28,260.64835
2090-03-31,305.71252
2090-04-30,285.32132
2090-05-31,256.98495
2090-06-30,248.21655
2090-07-31,242.1063
2090-08-31,241.39764
2090-09-30,239.82901
2090-10-31,235.82843
2090-11-30,231.93814
2090-12-31,234.47644
2091-01-31,248.88593
2091-02-28,260.65793
2091-03-31,278.3656
2091-04-30,278.4405
2091-05-31,258.4114
2091-06-30,247.52603
2091-07-31,242.70584
2091-08-31,242.49158
2091-09-30,240.3992
2091-10-31,235.86725
2091-11-30,231.50873
2091-12-31,235.05942
2092-01-31,255.3771
2092-02-29,274.02283
2092-03-31,305.81836
2092-04-30,281.36084
2092-05-31,258.99017
2092-06-30,246.22995
2092-07-31,243.50156
2092-08-31,243.25424
2092-09-30,240.78818
2092-10-31,236.41443
2092-11-30,233.54956
2092-12-31,236.63742
2093-01-31,249.27658
2093-02-28,284.34918
2093-03-31,311.49002
2093-04-30,281.36548
2093-05-31,256.4994
2093-06-30,246.05563
2093-07-31,242.3128
2093-08-31,242.06961
2093-09-30,240.07043
2093-10-31,236.1925
2093-11-30,233.37677
2093-12-31,238.33578
2094-01-31,253.34973
2094-02-28,280.31
2094-03-31,326.94278
2094-04-30,295.5247
2094-05-31,272.30685
2094-06-30,252.3024
2094-07-31,244.05865
2094-08-31,242.99637
2094-09-30,241.11868
2094-10-31,237.12592
2094-11-30,232.95865
2094-12-31,236.28699
2095-01-31,246.40671
2095-02-28,272.18143
2095-03-31,296.81335
2095-04-30,272.66055
2095-05-31,259.17303
2095-06-30,249.4953
2095-07-31,243.6882
2095-08-31,241.84467
2095-09-30,241.07956
2095-10-31,236.48862
2095-11-30,233.50314
2095-12-31,234.66385
2096-01-31,256.33527
2096-02-29,297.34634
2096-03-31,300.08203
2096-04-30,278.58493
2096-05-31,251.51218
2096-06-30,244.22556
2096-07-31,242.15125
2096-08-31,242.33728
2096-09-30,241.32727
2096-10-31,236.24234
2096-11-30,233.30405
2096-12-31,235.1908
2097-01-31,245.3472
2097-02-28,264.93295
2097-03-31,289.1057
2097-04-30,279.0932
2097-05-31,260.2836
2097-06-30,247.65903
2097-07-31,242.89813
2097-08-31,242.67026
2097-09-30,240.66656
2097-10-31,236.66998
2097-11-30,233.08997
2097-12-31,236.99847
2098-01-31,247.42194
2098-02-28,271.48322
2098-03-31,289.08817
2098-04-30,268.7834
2098-05-31,253.34753
2098-06-30,244.94562
2098-07-31,243.2734
2098-08-31,242.66556
2098-09-30,240.6738
2098-10-31,236.42563
2098-11-30,233.03397
2098-12-31,236.03012
2099-01-31,253.67807
2099-02-28,306.59637
2099-03-31,353.5503
2099-04-30,325.44818
2099-05-31,276.33224
2099-06-30,248.49121
2099-07-31,243.29169
2099-08-31,243.47183
2099-09-30,241.02005
2099-10-31,236.55457
2099-11-30,232.17368
2099-12-31,233.43921
2100-01-31,245.07083
2100-02-28,266.8996
2100-03-31,278.45288
2100-04-30,272.27884
2100-05-31,253.14297
2100-06-30,245.89212
2100-07-31,243.36774
2100-08-31,242.35712
2100-09-30,240.84378
2100-10-31,236.99942
2100-11-30,232.02231
2100-12-31,235.64761
